subject,schedule,difficulty,habit,GroupName
Go,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Go_AB
Robotics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ro_AA
Blockchain,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bl_EA
Mobile Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Mo_EB
Go,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Go_EA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
Embedded Systems,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Em_AA
Dart,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Da_MA
Rust,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
Quantum Computing,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Qu_AA
Mobile Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Mo_AA
Java,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Robotics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ro_AA
AR/VR,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ar_MB
AR/VR,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ar_AB
Dart,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
Robotics,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ro_MB
C#,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C#_MA
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Perl,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Pe_MI
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
Bash,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ba_EI
PHP,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
PHP,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ph_AB
Embedded Systems,Evening,Beginner,Light reading; practice problems; reward session,Study_Em_EB
AR/VR,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ar_EI
JavaScript,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
Embedded Systems,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Em_MA
Java,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Go,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Go_MI
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
ai & machine learning,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ai_EA
Haskell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ha_EA
Robotics,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ro_EI
Ruby,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ru_MA
Perl,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pe_MA
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
C#,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C#_AA
Perl,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Pe_MI
DevOps,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_De_MB
Dart,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Da_AB
Python,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Py_MI
Ruby,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Bash,Evening,Beginner,Light reading; practice problems; reward session,Study_Ba_EB
Rust,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
C,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C_EA
PHP,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ph_AA
Bash,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ba_AB
Cloud Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cl_MA
Mobile Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Mo_AB
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
JavaScript,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Bioinformatics,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Bi_MI
PowerShell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Po_EI
Prolog,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Pr_AI
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
Python,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Py_MB
Haskell,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ha_MI
Go,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Go_MB
C++,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C+_EA
C,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C_MI
Data Science,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
JavaScript,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Cybersecurity,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cy_MI
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Prolog,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Pr_EA
Dart,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
Blockchain,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bl_EI
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
Blockchain,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
Blockchain,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Bl_EA
Cloud Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cl_EA
Quantum Computing,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Qu_EA
PHP,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ph_MI
Data Science,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Lisp,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
Rust,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
Robotics,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ro_AB
JavaScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
ai & machine learning,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ai_MA
Elixir,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_El_MI
Game Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ga_MB
Swift,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Sw_MI
JavaScript,Evening,Beginner,Light reading; practice problems; reward session,Study_Ja_EB
C#,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C#_MA
PHP,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
Game Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Ga_EB
Rust,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
C#,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C#_AI
Prolog,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pr_MA
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
DevOps,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_De_AB
Java,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
Elixir,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_El_MB
Cloud Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cl_MA
C++,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C+_EI
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
Dart,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Lisp,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Li_AA
Game Development,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ga_MI
C++,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C+_AB
AR/VR,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ar_EA
Lisp,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Li_AB
Mobile Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Mo_EB
Cybersecurity,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cy_MI
Data Science,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Quantum Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Qu_AI
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Cloud Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cl_EI
Embedded Systems,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Em_MI
Lisp,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Li_AA
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Prolog,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pr_AB
Mobile Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Mo_AB
Rust,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
Perl,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Pe_AA
Ruby,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
JavaScript,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ja_MB
ai & machine learning,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
Web Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_We_EI
Rust,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
Cloud Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Cl_EB
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
Haskell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ha_AA
Quantum Computing,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Qu_AB
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Go,Evening,Beginner,Light reading; practice problems; reward session,Study_Go_EB
Elixir,Afternoon,Advanced,Project work; collaboration; skill layering,Study_El_AA
Python,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Py_EI
Bash,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Web Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_We_EI
ai & machine learning,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
C,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
JavaScript,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ja_MB
Robotics,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ro_MI
Data Science,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Da_MA
Kotlin,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ko_EI
Embedded Systems,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Em_EI
PowerShell,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Po_MB
C,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
ai & machine learning,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ai_AI
AR/VR,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ar_AA
Data Science,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
PHP,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ph_EA
Quantum Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Qu_MA
JavaScript,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ja_MB
Rust,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ru_EA
IoT,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Io_EI
JavaScript,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
Robotics,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ro_AA
Cybersecurity,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cy_MA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
Kotlin,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ko_AI
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
Bash,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ba_MI
C++,Evening,Beginner,Light reading; practice problems; reward session,Study_C+_EB
AR/VR,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ar_MA
Lisp,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
C++,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
PHP,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ph_EA
Java,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Lisp,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Li_MB
Java,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ja_MB
IoT,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Io_AB
Bioinformatics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bi_AI
Elixir,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_El_AB
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
Bash,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Dart,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
Python,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Py_MA
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Cloud Computing,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cl_AI
Robotics,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ro_AB
IoT,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Io_MB
Haskell,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ha_EI
Prolog,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Pr_MI
IoT,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Io_EI
Lisp,Evening,Beginner,Light reading; practice problems; reward session,Study_Li_EB
Bash,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ba_AA
AR/VR,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ar_AI
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
Game Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Ga_EB
Data Science,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Java,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
C#,Evening,Beginner,Light reading; practice problems; reward session,Study_C#_EB
